lemma	derivation	category	cluster_id	senses
uttara	u/ttara	praatipadika	0	characteristic; competency; contradiction; difference; dominant; excellence; excess; predominant; superior; superiority
uttara	u/ttara	praatipadika	1	concluding; followed by; following; future; later; posterior; rejoinder; remainder; subsequent; the last part of a compound
uttara	u/ttara	praatipadika	2	above; better; excellent; higher; more excellent; more powerful; upper; upper surface
uttara	u/ttara	praatipadika	3	answer; conclusion; prevalent result; reply; result; the answer
uttara	u/ttara	praatipadika	4	is left; left; over; what remains
uttara	u/ttara	praatipadika	5	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	6	Name of a mountain; Name of a school; Name of a song
uttara	u/ttara	praatipadika	7	a defence; a defensive measure; cover
uttara	u/ttara	praatipadika	8	chief; the chief; the following member
uttara	u/ttara	praatipadika	9	northern; the north
uttara	u/ttara	praatipadika	10	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	11	a particular figure in rhetoric
uttara	u/ttara	praatipadika	12	gaining a cause
uttara	u/ttara	praatipadika	13	latter
uttara	u/ttara	praatipadika	14	of several men
vac	vac	dhaatu	0	accounted; be regarded as; declare; mention; pass for; proclaim; pronounce; revile; to reproach; to resound
vac	vac	dhaatu	1	announce; recite; speak; tell; to be spoken; to call; to read out loud; to speak
vac	vac	dhaatu	2	to be meant; to cause anything written; to cause to say; to desire to say; to promise; to say; what the saying is
vac	vac	dhaatu	3	said; told; utter; uttered
vac	vac	dhaatu	4	describe
vac	vac	dhaatu	5	cry aloud
vac	vac	dhaatu	6	to be called
vac	vac	dhaatu	7	say
yoga	yo/ga	praatipadika	0	a yoke; according to; aphorism; attention; by reason of; care; devotion; disposition; manner; occasion; on account of; original; partaking of; pious seeking after God; sum; the leading; through; total; way; zeal
yoga	yo/ga	praatipadika	1	a means; a remedy; a supernatural means; a trick; any simple act; charm; cure; diligence; endeavour; exertion; expedient; incantation; magical art; method; the act of yoking; undertaking
yoga	yo/ga	praatipadika	2	a combined; addition; arrangement; at the end of a compound in consequence of; combination; conjunction; fitting together; joining; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; team; union
yoga	yo/ga	praatipadika	3	acquiesce in anything; acquisition; application; consent; gain; opportunity; possessing; profit; property; propriety; suitability; to agree; use; wealth
yoga	yo/ga	praatipadika	4	any junction; concentrated grammatical rule; connection; contact; contact with; etymological meaning; relation; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	5	arraying; attaching; conveyance; device; equipping; fixing; harnessing; putting on; putting to; putting together; vehicle
yoga	yo/ga	praatipadika	6	asterism; business; construction; deceit; employment; fraud; industry; spy; stratagem; work
yoga	yo/ga	praatipadika	7	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; concentration of the thoughts; fitness; meditation; rite conducive to Yoga; self-concentration
yoga	yo/ga	praatipadika	8	a constellation; principal star of a lunar asterism
yoga	yo/ga	praatipadika	9	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	10	Name of a variable division of time
yoga	yo/ga	praatipadika	11	a violator of confidence
yoga	yo/ga	praatipadika	12	mental abstraction practised as a system
yoga	yo/ga	praatipadika	13	performance
yoga	yo/ga	praatipadika	14	regular succession
yuj	yu/j	dhaatu	0	affected by; an exciter; bestowing; drawn by; even; granting; harnessed; possessed of; yoked
yuj	yuj	dhaatu	0	arrange; be fitted for; deserve to be; draw up; esteem lightly; fit out; furnish; harnessed; not to be fit; prepare; prepared for; proper; proper for; right; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put in order; to put on
yuj	yu/j	dhaatu	1	a yoke-fellow; associate; companion; comrade; joined
yuj	yuj	dhaatu	1	belong to; bestow anything upon; conjunction with; devout; endow with; fall to the lot of; help to; possessed of; provide with; to accrue to; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to confer anything upon; to encompass; to endow; to offer; to urge; to wish to harness
yuj	yu/j	dhaatu	2	a pair; being in couples; couple; pairs
yuj	yuj	dhaatu	2	add; apply; carry on; concentrate; employ; enjoin; impel to; inject; insert; perform; put to; to turn; to use; undertake; use; yoke; yoke with
yuj	yu/j	dhaatu	3	dual; the number two
yuj	yuj	dhaatu	3	bring or put together; bring together; combine; connect; embrace; join; joined; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to join; to join one's self to; to mix with; unite
yuj	yu/j	dhaatu	4	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	4	adjust; fix; recall; repair; restore; to fasten on; to fix in; to recollect; to wish to fix or aim
yuj	yu/j	dhaatu	5	exciting
yuj	yuj	dhaatu	5	accomplish; direct; to aim at; to lead towards; to set
yuj	yu/j	dhaatu	6	furnished or provided or filled with
yuj	yuj	dhaatu	6	to appoint or to charge or intrust with; to wish to appoint or institute
yuj	yu/j	dhaatu	7	the two Aśvins
yuj	yuj	dhaatu	7	be absorbed in meditation; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	8	the zodiacal sign Gemini
yuj	yuj	dhaatu	8	attack
yuj	yuj	dhaatu	9	despise
yuj	yuj	dhaatu	10	to ascertain or know the conjunction of the moon with an asterism
yuj	yuj	dhaatu	11	to harness
yuj	yuj	dhaatu	12	to think little of
